Год,Месяц,Пост,Вещество,Количество,Qsr,Sigma,Qmax
2009,1,3,Диоксид азота,63,0.046,0.044,0.22
2009,2,3,Диоксид азота,69,0.039,0.029,0.17
2009,3,3,Диоксид азота,75,0.063,0.045,0.24
2009,4,3,Диоксид азота,78,0.071,0.038,0.17
2009,5,3,Диоксид азота,72,0.062,0.046,0.25
2009,6,3,Диоксид азота,75,0.046,0.028,0.13
2009,7,3,Диоксид азота,81,0.036,0.026,0.11
2009,8,3,Диоксид азота,78,0.035,0.023,0.1
2009,9,3,Диоксид азота,78,0.039,0.028,0.12
2009,10,3,Диоксид азота,81,0.074,0.125,0.7
2009,11,3,Диоксид азота,72,0.043,0.026,0.16
2009,12,3,Диоксид азота,79,0.037,0.023,0.1
2009,1,15,Диоксид азота,63,0.116,0.113,0.45
2009,2,15,Диоксид азота,69,0.07,0.072,0.32
2009,3,15,Диоксид азота,75,0.085,0.069,0.3
2009,4,15,Диоксид азота,78,0.092,0.071,0.32
2009,5,15,Диоксид азота,71,0.061,0.097,0.58
2009,6,15,Диоксид азота,75,0.048,0.051,0.24
2009,7,15,Диоксид азота,81,0.112,0.137,0.5
2009,8,15,Диоксид азота,77,0.092,0.144,0.5
2009,9,15,Диоксид азота,-1,-1,-1,-1
2009,10,15,Диоксид азота,78,0.073,0.120,0.66
2009,11,15,Диоксид азота,72,0.032,0.034,0.15
2009,12,15,Диоксид азота,79,0.02,0.025,0.12
2009,1,17,Диоксид азота,60,0.037,0.069,0.43
2009,2,17,Диоксид азота,69,0.019,0.019,0.07
2009,3,17,Диоксид азота,75,0.037,0.024,0.09
2009,4,17,Диоксид азота,76,0.055,0.036,0.16
2009,5,17,Диоксид азота,69,0.042,0.035,0.14
2009,6,17,Диоксид азота,75,0.043,0.029,0.17
2009,7,17,Диоксид азота,81,0.041,0.029,0.12
2009,8,17,Диоксид азота,75,0.038,0.021,0.09
2009,9,17,Диоксид азота,66,0.033,0.023,0.09
2009,10,17,Диоксид азота,80,0.041,0.038,0.21
2009,11,17,Диоксид азота,72,0.036,0.031,0.14
2009,12,17,Диоксид азота,79,0.022,0.025,0.12
2009,1,18,Диоксид азота,63,0.051,0.043,0.16
2009,2,18,Диоксид азота,69,0.055,0.056,0.23
2009,3,18,Диоксид азота,75,0.11,0.083,0.41
2009,4,18,Диоксид азота,78,0.15,0.097,0.37
2009,5,18,Диоксид азота,70,0.108,0.097,0.6
2009,6,18,Диоксид азота,75,0.13,0.084,0.37
2009,7,18,Диоксид азота,81,0.123,0.103,0.47
2009,8,18,Диоксид азота,78,0.082,0.065,0.32
2009,9,18,Диоксид азота,78,0.084,0.071,0.38
2009,10,18,Диоксид азота,81,0.146,0.104,0.57
2009,11,18,Диоксид азота,72,0.095,0.071,0.34
2009,12,18,Диоксид азота,79,0.068,0.060,0.26
2009,1,36,Диоксид азота,63,0.008,0.009,0.03
2009,2,36,Диоксид азота,69,0.014,0.013,0.05
2009,3,36,Диоксид азота,75,0.052,0.031,0.17
2009,4,36,Диоксид азота,78,0.044,0.028,0.12
2009,5,36,Диоксид азота,72,0.044,0.027,0.13
2009,6,36,Диоксид азота,75,0.036,0.031,0.19
2009,7,36,Диоксид азота,81,0.031,0.024,0.11
2009,8,36,Диоксид азота,78,0.023,0.017,0.07
2009,9,36,Диоксид азота,78,0.041,0.040,0.32
2009,10,36,Диоксид азота,81,0.06,0.044,0.27
2009,11,36,Диоксид азота,65,0.039,0.025,0.16
2009,12,36,Диоксид азота,79,0.036,0.024,0.14
2009,1,-1,Диоксид азота,312,0.052,-1,0.45
2009,2,-1,Диоксид азота,345,0.039,-1,0.32
2009,3,-1,Диоксид азота,375,0.069,-1,0.41
2009,4,-1,Диоксид азота,388,0.083,-1,0.37
2009,5,-1,Диоксид азота,354,0.064,-1,0.6
2009,6,-1,Диоксид азота,375,0.061,-1,0.37
2009,7,-1,Диоксид азота,405,0.068,-1,0.5
2009,8,-1,Диоксид азота,386,0.054,-1,0.5
2009,9,-1,Диоксид азота,378,0.041,-1,0.38
2009,10,-1,Диоксид азота,401,0.079,-1,0.7
2009,11,-1,Диоксид азота,353,0.049,-1,0.34
2009,12,-1,Диоксид азота,395,0.037,-1,0.26
2009,1,17,Оксид азота,60,0.01,0.009,0.04
2009,2,17,Оксид азота,69,0.008,0.011,0.04
2009,3,17,Оксид азота,75,0.016,0.015,0.05
2009,4,17,Оксид азота,76,0.018,0.015,0.07
2009,5,17,Оксид азота,69,0.024,0.020,0.07
2009,6,17,Оксид азота,75,0.017,0.013,0.05
2009,7,17,Оксид азота,81,0.022,0.021,0.1
2009,8,17,Оксид азота,78,0.021,0.015,0.08
2009,9,17,Оксид азота,66,0.016,0.022,0.12
2009,10,17,Оксид азота,80,0.015,0.013,0.07
2009,11,17,Оксид азота,72,0.013,0.014,0.07
2009,12,17,Оксид азота,75,0.008,0.009,0.03
2009,1,3,Аммиак,63,0.016,0.008,0.03
2009,2,3,Аммиак,69,0.01,0.007,0.02
2009,3,3,Аммиак,75,0.013,0.005,0.02
2009,4,3,Аммиак,78,0.011,0.007,0.03
2009,5,3,Аммиак,72,0.014,0.009,0.04
2009,6,3,Аммиак,75,0.017,0.008,0.04
2009,7,3,Аммиак,81,0.014,0.008,0.03
2009,8,3,Аммиак,78,0.013,0.011,0.04
2009,9,3,Аммиак,78,0.01,0.006,0.02
2009,10,3,Аммиак,81,0.009,0.005,0.02
2009,11,3,Аммиак,72,0.007,0.006,0.02
2009,12,3,Аммиак,79,0.007,0.006,0.02
2009,1,15,Аммиак,63,0.013,0.007,0.03
2009,2,15,Аммиак,68,0.01,0.005,0.02
2009,3,15,Аммиак,75,0.012,0.006,0.02
2009,4,15,Аммиак,78,0.012,0.006,0.03
2009,5,15,Аммиак,71,0.014,0.006,0.03
2009,6,15,Аммиак,75,0.016,0.008,0.03
2009,7,15,Аммиак,81,0.015,0.010,0.04
2009,8,15,Аммиак,76,0.012,0.008,0.04
2009,9,15,Аммиак,78,0.01,0.006,0.02
2009,10,15,Аммиак,81,0.01,0.007,0.02
2009,11,15,Аммиак,72,0.007,0.005,0.02
2009,12,15,Аммиак,79,0.007,0.005,0.02
2009,1,-1,Аммиак,126,0.015,-1,0.03
2009,2,-1,Аммиак,137,0.01,-1,0.02
2009,3,-1,Аммиак,150,0.013,-1,0.02
2009,4,-1,Аммиак,156,0.011,-1,0.03
2009,5,-1,Аммиак,143,0.014,-1,0.04
2009,6,-1,Аммиак,150,0.016,-1,0.04
2009,7,-1,Аммиак,162,0.015,-1,0.04
2009,8,-1,Аммиак,150,0.01,-1,0.04
2009,9,-1,Аммиак,156,0.01,-1,0.02
2009,10,-1,Аммиак,162,0.009,-1,0.02
2009,11,-1,Аммиак,144,0.007,-1,0.02
2009,12,-1,Аммиак,157,0.007,-1,0.02
2009,1,3,Формальдегид,63,0.01,0.008,0.05
2009,2,3,Формальдегид,68,0.007,0.003,0.016
2009,3,3,Формальдегид,75,0.009,0.005,0.019
2009,4,3,Формальдегид,78,0.007,0.004,0.019
2009,5,3,Формальдегид,72,0.007,0.005,0.019
2009,6,3,Формальдегид,75,0.007,0.003,0.015
2009,7,3,Формальдегид,81,0.016,0.009,0.049
2009,8,3,Формальдегид,78,0.015,0.008,0.035
2009,9,3,Формальдегид,78,0.012,0.007,0.035
2009,10,3,Формальдегид,81,0.01,0.004,0.02
2009,11,3,Формальдегид,72,0.008,0.004,0.019
2009,12,3,Формальдегид,79,0.006,0.002,0.014
2009,1,15,Формальдегид,63,0.008,0.007,0.04
2009,2,15,Формальдегид,69,0.004,0.004,0.019
2009,3,15,Формальдегид,75,0.005,0.003,0.015
2009,4,15,Формальдегид,78,0.004,0.002,0.009
2009,5,15,Формальдегид,71,0.004,0.003,0.015
2009,6,15,Формальдегид,75,0.003,0.003,0.011
2009,7,15,Формальдегид,81,0.006,0.004,0.021
2009,8,15,Формальдегид,77,0.003,0.003,0.012
2009,9,15,Формальдегид,78,0.004,0.003,0.015
2009,10,15,Формальдегид,81,0.006,0.004,0.015
2009,11,15,Формальдегид,71,0.005,0.005,0.017
2008,12,15,Формальдегид,79,0.007,0.004,0.016
2009,1,17,Формальдегид,60,0.012,0.009,0.056
2009,2,17,Формальдегид,69,0.008,0.004,0.019
2009,3,17,Формальдегид,75,0.008,0.003,0.018
2009,4,17,Формальдегид,76,0.007,0.003,0.015
2009,5,17,Формальдегид,69,0.006,0.003,0.013
2009,6,17,Формальдегид,75,0.006,0.004,0.016
2009,7,17,Формальдегид,81,0.01,0.005,0.023
2009,8,17,Формальдегид,78,0.012,0.005,0.026
2009,9,17,Формальдегид,66,0.013,0.007,0.029
2009,10,17,Формальдегид,80,0.012,0.005,0.025
2009,11,17,Формальдегид,72,0.011,0.004,0.021
2009,12,17,Формальдегид,79,0.006,0.002,0.012
2009,1,18,Формальдегид,63,0.01,0.007,0.029
2009,2,18,Формальдегид,69,0.011,0.004,0.021
2009,3,18,Формальдегид,75,0.011,0.005,0.023
2009,4,18,Формальдегид,78,0.011,0.004,0.023
2009,5,18,Формальдегид,70,0.01,0.005,0.025
2009,6,18,Формальдегид,75,0.016,0.007,0.045
2009,7,18,Формальдегид,81,0.014,0.006,0.033
2009,8,18,Формальдегид,78,0.012,0.004,0.023
2009,9,18,Формальдегид,78,0.012,0.004,0.02
2009,10,18,Формальдегид,81,0.011,0.004,0.019
2009,11,18,Формальдегид,72,0.011,0.003,0.025
2009,12,18,Формальдегид,79,0.008,0.002,0.014
2009,1,36,Формальдегид,63,0.011,0.009,0.04
2009,2,36,Формальдегид,69,0.01,0.005,0.025
2009,3,36,Формальдегид,75,0.01,0.006,0.026
2009,4,36,Формальдегид,78,0.01,0.005,0.027
2009,5,36,Формальдегид,72,0.013,0.007,0.038
2009,6,36,Формальдегид,75,0.02,0.015,0.076
2009,7,36,Формальдегид,81,0.019,0.011,0.056
2009,8,36,Формальдегид,78,0.012,0.007,0.03
2009,9,36,Формальдегид,78,0.008,0.005,0.032
2009,10,36,Формальдегид,81,0.007,0.005,0.023
2009,11,36,Формальдегид,72,0.005,0.003,0.014
2009,12,36,Формальдегид,79,0.004,0.003,0.014
2009,1,-1,Формальдегид,312,0.01,-1,0.056
2009,2,-1,Формальдегид,344,0.008,-1,0.025
2009,3,-1,Формальдегид,375,0.0098,-1,0.026
2009,4,-1,Формальдегид,388,0.008,-1,0.027
2009,5,-1,Формальдегид,354,0.008,-1,0.038
2009,6,-1,Формальдегид,375,0.011,-1,0.076
2009,7,-1,Формальдегид,405,0.013,-1,0.056
2009,8,-1,Формальдегид,389,0.011,-1,0.035
2009,9,-1,Формальдегид,378,0.01,-1,0.035
2009,10,-1,Формальдегид,404,0.009,-1,0.025
2009,11,-1,Формальдегид,359,0.008,-1,0.025
2009,12,-1,Формальдегид,395,0.006,-1,0.016
2009,1,3,Бензапирен,-1,2.8,-1,-1
2009,2,3,Бензапирен,-1,2.3,-1,-1
2009,3,3,Бензапирен,-1,1.8,-1,-1
2009,4,3,Бензапирен,-1,1.3,-1,-1
2009,5,3,Бензапирен,-1,0.9,-1,-1
2009,6,3,Бензапирен,-1,1.1,-1,-1
2009,7,3,Бензапирен,-1,0.5,-1,-1
2009,8,3,Бензапирен,-1,0.4,-1,-1
2009,9,3,Бензапирен,-1,0.6,-1,-1
2009,10,3,Бензапирен,-1,1.8,-1,-1
2009,11,3,Бензапирен,-1,1.9,-1,-1
2009,12,3,Бензапирен,-1,2.7,-1,-1
2009,1,15,Бензапирен,-1,2.3,-1,-1
2009,2,15,Бензапирен,-1,2,-1,-1
2009,3,15,Бензапирен,-1,1.5,-1,-1
2009,4,15,Бензапирен,-1,1.2,-1,-1
2009,5,15,Бензапирен,-1,0.8,-1,-1
2009,6,15,Бензапирен,-1,0.7,-1,-1
2009,7,15,Бензапирен,-1,0.4,-1,-1
2009,8,15,Бензапирен,-1,0.3,-1,-1
2009,9,15,Бензапирен,-1,0.4,-1,-1
2009,10,15,Бензапирен,-1,1.3,-1,-1
2009,11,15,Бензапирен,-1,1.5,-1,-1
2009,12,15,Бензапирен,-1,2.2,-1,-1
2009,1,-1,Бензапирен,-1,2.55,-1,-1
2009,2,-1,Бензапирен,-1,2.15,-1,-1
2009,3,-1,Бензапирен,-1,1.65,-1,-1
2009,4,-1,Бензапирен,-1,1.25,-1,-1
2009,5,-1,Бензапирен,-1,0.85,-1,-1
2009,6,-1,Бензапирен,-1,0.9,-1,-1
2009,7,-1,Бензапирен,-1,0.45,-1,-1
2009,8,-1,Бензапирен,-1,0.35,-1,-1
2009,9,-1,Бензапирен,-1,0.5,-1,-1
2009,10,-1,Бензапирен,-1,1.55,-1,-1
2009,11,-1,Бензапирен,-1,1.7,-1,-1
2009,12,-1,Бензапирен,-1,2.45,-1,-1
2016,1,3,Взвешенные вещества,31,0.016,0,37
2016,2,3,Взвешенные вещества,72,0.067,0.053,0.2
2016,3,3,Взвешенные вещества,75,0.057,0.050,0.1
2016,4,3,Взвешенные вещества,67,0.085,0.058,0.2
2016,5,3,Взвешенные вещества,72,0.079,0.056,0.2
2016,6,3,Взвешенные вещества,75,0.112,0.070,0.3
2016,7,3,Взвешенные вещества,78,0.124,0.082,0.3
2016,8,3,Взвешенные вещества,81,0.127,0.076,0.3
2016,9,3,Взвешенные вещества,78,0.115,0.051,0.2
2016,10,3,Взвешенные вещества,78,0.105,0.053,0.2
2016,11,3,Взвешенные вещества,51,0,106,0.061
2016,12,3,Взвешенные вещества,81,0.107,0.074,0.4
2016,1,15,Взвешенные вещества,52,0.05,0.050,0.1
2016,2,15,Взвешенные вещества,29,0.083,0.038,0.1
2016,3,15,Взвешенные вещества,75,0.061,0.049,0.1
2016,4,15,Взвешенные вещества,78,0.083,0.054,0.2
2016,5,15,Взвешенные вещества,72,0.078,0.059,0.2
2016,6,15,Взвешенные вещества,75,0.111,0.061,0.2
2016,7,15,Взвешенные вещества,61,0.12,0.083,0.3
2016,8,15,Взвешенные вещества,8,0.138,-1,0.2
2016,9,15,Взвешенные вещества,78,0.113,0.054,0.3
2016,10,15,Взвешенные вещества,75,0.112,0.057,0.2
2016,11,15,Взвешенные вещества,0.66,0.109,0.063,0.2
2016,12,15,Взвешенные вещества,81,0.104,0.081,0.5
2016,1,17,Взвешенные вещества,54,0.037,0.049,0.1
2016,2,17,Взвешенные вещества,72,0.046,0.050,0.1
2016,3,17,Взвешенные вещества,75,0.039,0.049,0.1
2016,4,17,Взвешенные вещества,75,0.048,0.050,0.1
2016,5,17,Взвешенные вещества,72,0.042,0.050,0.1
2016,6,17,Взвешенные вещества,75,0.073,0.055,0.2
2016,7,17,Взвешенные вещества,77,0.11,0.077,0.3
2016,8,17,Взвешенные вещества,81,0.105,0.076,0.3
2016,9,17,Взвешенные вещества,78,0.071,0.056,0.2
2016,10,17,Взвешенные вещества,78,0.074,0.052,0.2
2016,11,17,Взвешенные вещества,57,0.068,0.057,0.2
2016,12,17,Взвешенные вещества,50,0.052,0.050,0.1
2016,1,36,Взвешенные вещества,54,0.039,0.049,0.1
2016,2,36,Взвешенные вещества,72,0.068,0.055,0.2
2016,3,36,Взвешенные вещества,73,0.062,0.049,0.1
2016,4,36,Взвешенные вещества,78,0.087,0.061,0.2
2016,5,36,Взвешенные вещества,72,0.086,0.061,0.2
2016,6,36,Взвешенные вещества,75,0.123,0.061,0.2
2016,7,36,Взвешенные вещества,78,0.137,0.090,0.3
2016,8,36,Взвешенные вещества,81,0.132,0.077,0.3
2016,9,36,Взвешенные вещества,78,0.114,0.050,0.3
2016,10,36,Взвешенные вещества,78,0.118,0.60,0.3
2016,11,36,Взвешенные вещества,75,0.121,0.060,0.3
2016,12,36,Взвешенные вещества,81,0.104,0.066,0.3
2016,1,-1,Взвешенные вещества,191,0.038,-1,0.1
2016,2,-1,Взвешенные вещества,245,0.063,-1,0.2
2016,3,-1,Взвешенные вещества,298,0.055,-1,0.1
2016,4,-1,Взвешенные вещества,298,0.076,-1,0.2
2016,5,-1,Взвешенные вещества,288,0.071,-1,0.2
2016,6,-1,Взвешенные вещества,300,0.105,-1,0.3
2016,7,-1,Взвешенные вещества,294,0.123,-1,0
2016,8,-1,Взвешенные вещества,251,0.122,-1,0.3
2016,9,-1,Взвешенные вещества,312,0.103,-1,0.3
2016,10,-1,Взвешенные вещества,309,0.102,-1,0.3
2016,11,-1,Взвешенные вещества,249,0.103,-1,0.3
2016,12,-1,Взвешенные вещества,293,0.096,-1,0.5
2016,1,3,Диоксид серы,31,0.001,0.001,0.003
2016,2,3,Диоксид серы,72,0.001,0.001,0.003
2016,3,3,Диоксид серы,75,0.001,0.001,0.003
2016,4,3,Диоксид серы,67,0.001,0.001,0.004
2016,5,3,Диоксид серы,72,0.001,0.001,0.003
2016,6,3,Диоксид серы,75,0.001,0.001,0.004
2016,7,3,Диоксид серы,78,0.001,0.001,0.003
2016,8,3,Диоксид серы,81,0.001,0.001,0.003
2016,9,3,Диоксид серы,78,0.001,0.001,0.002
2016,10,3,Диоксид серы,78,0.001,0.001,0.002
2016,11,3,Диоксид серы,37,0.001,0.001,0.002
2016,12,3,Диоксид серы,81,0.001,0.001,0.003
2016,1,15,Диоксид серы,57,0.001,0.001,0.003
2016,2,15,Диоксид серы,72,0.001,0.001,0.002
2016,3,15,Диоксид серы,75,0.001,0.001,0.003
2016,4,15,Диоксид серы,78,0.001,0.001,0.003
2016,5,15,Диоксид серы,72,0.001,0.001,0.002
2016,6,15,Диоксид серы,75,0.001,0.001,0.003
2016,7,15,Диоксид серы,61,0.001,0.001,0.003
2016,8,15,Диоксид серы,8,0.001,-1,0.003
2016,9,15,Диоксид серы,78,0.001,0.001,0.003
2016,10,15,Диоксид серы,75,0.001,0.001,0.003
2016,11,15,Диоксид серы,52,0.001,0.001,0.002
2016,12,15,Диоксид серы,81,0.001,0.001,0.003
2016,1,17,Диоксид серы,41,0.001,0.001,0.002
2016,2,17,Диоксид серы,71,0.001,0.001,0.002
2016,3,17,Диоксид серы,75,0.001,0.001,0.003
2016,4,17,Диоксид серы,75,0.001,0.001,0.002
2016,5,17,Диоксид серы,72,0.001,0.001,0.003
2016,6,17,Диоксид серы,75,0.001,0.001,0.004
2016,7,17,Диоксид серы,77,0.001,0.001,0.003
2016,8,17,Диоксид серы,81,0.001,0.001,0.003
2016,9,17,Диоксид серы,78,0.001,0.001,0.002
2016,10,17,Диоксид серы,78,0.001,0.001,0.002
2016,11,17,Диоксид серы,61,0.001,0.001,0.002
